Sentiment,0,1,2,3,4,5
N,-0.8565581037513936,-0.661526856907515,-0.8192376174921714,-0.7531792393001924,0.9177000069738117,-0.16058063792223523
Y,-0.050058590478977476,0.2087123760337457,0.02318103747105717,0.3310519113238851,-0.6016708654993865,-0.16058063792223523
Y,-0.9399890878830229,-0.5164869847506383,-0.9644822131754867,-0.5724740475295128,-0.6016708654993865,-0.16058063792223523
Y,-1.27371302440954,-1.241686345535022,-1.225922485405454,-1.4760000063829108,-0.6016708654993865,-0.16058063792223523
N,-0.4394031830932474,-0.5164869847506383,-0.3544549113055625,-0.3917688557588332,-0.6016708654993865,-0.16058063792223523
N,0.7286305947495623,0.6438319925043761,0.5751105010676552,0.8731674866359239,-0.6016708654993865,-0.16058063792223523
Y,0.7008202667056859,0.6438319925043761,0.6622572584776444,0.3310519113238851,-0.6016708654993865,5.786850396234625
Y,1.6741817482413606,1.5140712254456368,1.591822670850862,1.5959882537186423,0.9177000069738117,-0.16058063792223523
N,1.3126474836709672,1.36903135328876,1.3594313177575577,0.8731674866359239,-0.6016708654993865,-0.16058063792223523
Y,-0.4950238391810002,-0.8065667290643918,-0.5287484261255408,-0.5724740475295128,-0.6016708654993865,-0.16058063792223523
Y,1.6463714201974842,1.6591110976025134,1.6499205091241882,1.5959882537186423,-0.6016708654993865,-0.16058063792223523
N,-0.9399890878830229,-1.0966464733781454,-1.0806778897221387,-0.9338844310708719,-0.6016708654993865,-0.16058063792223523
N,1.6463714201974842,1.6591110976025134,1.7370672665341773,1.776693445489322,-0.6016708654993865,-0.16058063792223523
Y,0.6730099386618095,0.35375224819062245,0.6622572584776444,0.3310519113238851,-0.6016708654993865,-0.16058063792223523
N,1.6741817482413606,1.6591110976025134,1.6789694282608512,1.4152830619479626,-0.6016708654993865,-0.16058063792223523
N,-0.8287477757075172,-0.8065667290643918,-0.7901886983555083,-1.1145896228415515,-0.6016708654993865,-0.16058063792223523
N,-1.2459026963656636,-1.241686345535022,-1.196873566268791,-1.1145896228415515,-0.6016708654993865,-0.16058063792223523
Y,1.1457855154077086,0.6438319925043761,1.1560888838009162,0.6924622948652444,0.9177000069738117,5.786850396234625
N,-0.550644495268753,-0.3714471125937614,-0.5868462643988669,-0.030358472217474036,0.9177000069738117,-0.16058063792223523
N,1.5351301080219786,1.6591110976025134,1.504675913440873,1.0538726784066035,-0.6016708654993865,-0.16058063792223523
N,-0.6340754794003823,-0.3714471125937614,-0.5577973452622039,-0.5724740475295128,0.9177000069738117,-0.16058063792223523
Y,-0.9956097439707757,-0.9516066012212685,-0.9354332940388236,-1.1145896228415515,-0.6016708654993865,-0.16058063792223523
Y,1.229216499539338,0.49879212034749926,1.3303823986208945,0.15034671955320555,-0.6016708654993865,-0.16058063792223523
Y,-1.5518163048483042,-1.0966464733781454,-1.5454605959087477,-1.1145896228415515,-0.6016708654993865,-0.16058063792223523
Y,1.2848371556270908,1.5140712254456368,1.3013334794842315,1.776693445489322,0.9177000069738117,-0.16058063792223523
Y,-1.1346613841901578,-1.0966464733781454,-1.167824647132128,-1.2952948146122312,-0.6016708654993865,-0.16058063792223523
Y,1.6463714201974842,1.223991481131883,1.6789694282608512,0.8731674866359239,0.9177000069738117,-0.16058063792223523
Y,0.7564409227934388,1.223991481131883,0.7784529350242966,1.9573986372600014,-0.6016708654993865,-0.16058063792223523
Y,-1.2180923683217872,-1.0966464733781454,-1.3130692428154433,-0.9338844310708719,-0.6016708654993865,-0.16058063792223523
N,0.39490665822304527,0.35375224819062245,0.40081698624767687,0.5117571030945647,-0.6016708654993865,-0.16058063792223523
Y,0.08899304974040463,0.06367250387686892,-0.1220635582122581,-0.21106366398815363,-0.6016708654993865,-0.16058063792223523
Y,-0.9399890878830229,-0.9516066012212685,-0.9644822131754867,-0.7531792393001924,-0.6016708654993865,-0.16058063792223523
Y,1.0901648593199558,1.0789516089750064,1.2141867220742424,0.5117571030945647,-0.6016708654993865,-0.16058063792223523
Y,-0.3559721989616181,-0.5164869847506383,-0.3254059921688995,-0.21106366398815363,0.9177000069738117,5.786850396234625
N,0.5895789545301802,0.49879212034749926,0.6332083393409813,0.5117571030945647,2.43707087944701,-0.16058063792223523
Y,1.173595843451585,0.9339117368181296,1.2722845603475685,0.6924622948652444,-0.6016708654993865,-0.16058063792223523
N,1.6463714201974842,1.36903135328876,1.7370672665341773,1.5959882537186423,-0.6016708654993865,-0.16058063792223523
Y,-0.6062651513565059,-0.661526856907515,-0.644944102672193,-0.5724740475295128,-0.6016708654993865,-0.16058063792223523
N,-1.607436960936057,-1.6768059620056524,-1.5745095150454107,-1.6567051981535903,-0.6016708654993865,-0.16058063792223523
Y,-0.10567924656673032,0.06367250387686892,-0.09301463907559504,0.15034671955320555,-0.6016708654993865,-0.16058063792223523
Y,0.9789235471444501,1.36903135328876,0.8946486115709488,1.2345778701772832,-0.6016708654993865,-0.16058063792223523
Y,0.3670963301791688,-0.5164869847506383,0.40081698624767687,-0.21106366398815363,-0.6016708654993865,-0.16058063792223523
Y,-0.5784548233126294,-0.5164869847506383,-0.5287484261255408,-0.5724740475295128,0.9177000069738117,-0.16058063792223523
Y,-1.5796266328921806,-1.5317660898487757,-1.5454605959087477,-1.4760000063829108,-0.6016708654993865,-0.16058063792223523
Y,-0.022248262435101057,-0.22640724043688465,0.02318103747105717,-0.5724740475295128,-0.6016708654993865,-0.16058063792223523
Y,0.31147567409141597,0.2087123760337457,0.3136702288376877,0.15034671955320555,-0.6016708654993865,-0.16058063792223523
N,0.11680337778428104,0.35375224819062245,0.13937671401770937,0.15034671955320555,0.9177000069738117,-0.16058063792223523
Y,0.42271698626692167,0.49879212034749926,0.5170126627943291,0.5117571030945647,-0.6016708654993865,-0.16058063792223523
N,1.6185610921536078,1.6591110976025134,1.7080183473975143,2.49951421257204,2.43707087944701,-0.16058063792223523
Y,-0.050058590478977476,-0.22640724043688465,-0.005867881665605884,-0.030358472217474036,-0.6016708654993865,-0.16058063792223523
Y,-0.6896961354881351,-0.5164869847506383,-0.7030419409455192,-0.3917688557588332,-0.6016708654993865,-0.16058063792223523
Y,-0.8843684317952701,-0.661526856907515,-0.8192376174921714,-0.7531792393001924,-0.6016708654993865,-0.16058063792223523
N,0.28366534604753957,0.35375224819062245,0.05222995660772022,0.5117571030945647,-0.6016708654993865,-0.16058063792223523
Y,0.005562065608775363,-0.3714471125937614,-0.03491680080226894,-0.3917688557588332,-0.6016708654993865,-0.16058063792223523
Y,-1.4405749926727984,-1.5317660898487757,-1.4002160002254325,-1.4760000063829108,-0.6016708654993865,-0.16058063792223523
Y,1.2570268275832144,1.36903135328876,1.2722845603475685,1.5959882537186423,2.43707087944701,-0.16058063792223523
Y,-0.0778689185228539,-0.3714471125937614,-0.09301463907559504,-0.21106366398815363,-0.6016708654993865,-0.16058063792223523
Y,0.03337239365265179,-0.5164869847506383,-0.005867881665605884,-0.5724740475295128,-0.6016708654993865,-0.16058063792223523
N,1.1457855154077086,0.9339117368181296,1.1560888838009162,0.8731674866359239,-0.6016708654993865,-0.16058063792223523
Y,0.6730099386618095,1.0789516089750064,0.6332083393409813,0.5117571030945647,-0.6016708654993865,-0.16058063792223523
Y,0.1724240338720339,-0.22640724043688465,0.02318103747105717,-0.030358472217474036,-0.6016708654993865,-0.16058063792223523
Y,-1.0512304000585286,-1.6768059620056524,-1.0516289705854758,-1.6567051981535903,-0.6016708654993865,5.786850396234625
Y,-1.1624717122340342,-1.241686345535022,-1.138775727995465,-1.1145896228415515,-0.6016708654993865,-0.16058063792223523
Y,1.6185610921536078,1.223991481131883,1.7370672665341773,0.3310519113238851,-0.6016708654993865,-0.16058063792223523
Y,0.9511132191005737,0.9339117368181296,0.9817953689809379,1.0538726784066035,-0.6016708654993865,-0.16058063792223523
Y,-1.3015233524534164,-1.0966464733781454,-1.2549714045421172,-0.9338844310708719,-0.6016708654993865,-0.16058063792223523
Y,-0.13348957461060673,-0.3714471125937614,-0.15111247734892114,-0.5724740475295128,0.9177000069738117,5.786850396234625
N,1.1457855154077086,1.6591110976025134,1.2722845603475685,0.8731674866359239,-0.6016708654993865,-0.16058063792223523
Y,1.5351301080219786,1.6591110976025134,1.562773751714199,1.776693445489322,-0.6016708654993865,-0.16058063792223523
Y,-0.0778689185228539,0.2087123760337457,-0.005867881665605884,0.15034671955320555,0.9177000069738117,-0.16058063792223523
N,-0.745316791575888,-0.5164869847506383,-0.7030419409455192,-0.5724740475295128,-0.6016708654993865,-0.16058063792223523
N,1.5907507641097314,1.6591110976025134,1.591822670850862,1.4152830619479626,2.43707087944701,-0.16058063792223523
Y,-1.0512304000585286,-0.8065667290643918,-1.0516289705854758,-0.9338844310708719,-0.6016708654993865,-0.16058063792223523
Y,0.506147970398551,0.35375224819062245,0.5751105010676552,0.15034671955320555,-0.6016708654993865,-0.16058063792223523
N,-1.2459026963656636,-1.241686345535022,-1.2840203236787802,-1.1145896228415515,-0.6016708654993865,-0.16058063792223523
Y,-1.0234200720146522,-0.9516066012212685,-0.9935311323121497,-1.1145896228415515,-0.6016708654993865,-0.16058063792223523
Y,-1.1624717122340342,-1.241686345535022,-1.138775727995465,-1.2952948146122312,-0.6016708654993865,-0.16058063792223523
Y,-0.10567924656673032,0.06367250387686892,-0.09301463907559504,-0.030358472217474036,0.9177000069738117,-0.16058063792223523
N,-0.8843684317952701,-0.661526856907515,-0.9063843749021605,-0.5724740475295128,-0.6016708654993865,-0.16058063792223523
N,0.08899304974040463,0.35375224819062245,0.11032779488104633,0.3310519113238851,0.9177000069738117,-0.16058063792223523
N,-1.2180923683217872,-1.0966464733781454,-1.225922485405454,-0.9338844310708719,-0.6016708654993865,-0.16058063792223523
Y,-0.7175064635320115,-0.5164869847506383,-0.644944102672193,-0.7531792393001924,-0.6016708654993865,-0.16058063792223523
N,0.39490665822304527,0.06367250387686892,0.4298659053843399,0.3310519113238851,0.9177000069738117,-0.16058063792223523
Y,1.2848371556270908,1.223991481131883,1.3594313177575577,1.9573986372600014,-0.6016708654993865,-0.16058063792223523
Y,-0.27254121482998883,0.06367250387686892,-0.20921031562224726,0.5117571030945647,-0.6016708654993865,-0.16058063792223523
N,1.6463714201974842,1.5140712254456368,1.7661161856708403,1.776693445489322,2.43707087944701,-0.16058063792223523
Y,-0.5228341672248766,-0.5164869847506383,-0.4416016687155517,-0.5724740475295128,-0.6016708654993865,-0.16058063792223523
Y,1.36826813975872,0.35375224819062245,0.8365507732976226,0.15034671955320555,-0.6016708654993865,-0.16058063792223523
Y,0.45052731431079807,0.35375224819062245,0.3136702288376877,0.5117571030945647,-0.6016708654993865,-0.16058063792223523
N,-1.3849543365850456,-1.3867262176918989,-1.4292649193620954,-1.2952948146122312,0.9177000069738117,-0.16058063792223523
N,0.3392860021352924,0.35375224819062245,0.40081698624767687,-0.030358472217474036,-0.6016708654993865,-0.16058063792223523
Y,0.8120615788811916,0.35375224819062245,0.7784529350242966,0.3310519113238851,2.43707087944701,-0.16058063792223523
Y,-0.3281618709177417,-0.22640724043688465,-0.2673081538955734,-0.5724740475295128,-0.6016708654993865,-0.16058063792223523
N,-0.022248262435101057,-0.22640724043688465,-0.06396571993893199,-0.030358472217474036,0.9177000069738117,-0.16058063792223523
N,-0.7731271196197644,-0.661526856907515,-0.7320908600821822,-0.3917688557588332,0.9177000069738117,-0.16058063792223523
Y,-1.1068510561462814,-1.0966464733781454,-1.109726808858802,-1.1145896228415515,-0.6016708654993865,-0.16058063792223523
Y,1.36826813975872,1.223991481131883,1.2141867220742424,0.6924622948652444,-0.6016708654993865,-0.16058063792223523
Y,0.39490665822304527,0.7888718646612528,0.40081698624767687,0.6924622948652444,-0.6016708654993865,-0.16058063792223523
N,1.6185610921536078,1.5140712254456368,1.533724832577536,2.3188090208013605,-0.6016708654993865,-0.16058063792223523
Y,-0.022248262435101057,-0.3714471125937614,-0.06396571993893199,-0.5724740475295128,0.9177000069738117,-0.16058063792223523
Y,1.36826813975872,1.8041509697593903,1.504675913440873,1.5959882537186423,2.43707087944701,5.786850396234625
Y,-1.0512304000585286,-0.9516066012212685,-1.0516289705854758,-0.7531792393001924,-0.6016708654993865,-0.16058063792223523
N,-1.5518163048483042,-1.3867262176918989,-1.5164116767720845,-1.2952948146122312,-0.6016708654993865,-0.16058063792223523
Y,0.839871906925068,0.49879212034749926,0.7203550967509704,0.8731674866359239,-0.6016708654993865,-0.16058063792223523
N,-0.022248262435101057,-0.08136736828000786,-0.06396571993893199,0.15034671955320555,2.43707087944701,-0.16058063792223523
N,1.0901648593199558,0.6438319925043761,1.0689421263909271,0.5117571030945647,-0.6016708654993865,-0.16058063792223523
Y,-0.3559721989616181,0.06367250387686892,-0.3254059921688995,0.3310519113238851,-0.6016708654993865,5.786850396234625
N,-0.5228341672248766,-0.3714471125937614,-0.4416016687155517,-0.3917688557588332,0.9177000069738117,-0.16058063792223523
Y,-1.607436960936057,-1.5317660898487757,-1.6326073533187369,-1.4760000063829108,-0.6016708654993865,-0.16058063792223523
Y,-1.2180923683217872,-1.5317660898487757,-1.167824647132128,-1.4760000063829108,-0.6016708654993865,-0.16058063792223523
Y,1.5907507641097314,1.36903135328876,1.6789694282608512,1.0538726784066035,-0.6016708654993865,-0.16058063792223523
Y,0.506147970398551,0.35375224819062245,0.5170126627943291,0.5117571030945647,-0.6016708654993865,-0.16058063792223523
Y,1.2848371556270908,1.36903135328876,1.3303823986208945,1.5959882537186423,0.9177000069738117,-0.16058063792223523
N,0.6173892825740566,0.35375224819062245,0.5751105010676552,0.3310519113238851,3.9564417519202086,-0.16058063792223523
N,-1.6352472889799334,-1.5317660898487757,-1.6326073533187369,-1.4760000063829108,-0.6016708654993865,-0.16058063792223523
N,-1.2180923683217872,-1.0966464733781454,-1.196873566268791,-1.2952948146122312,-0.6016708654993865,-0.16058063792223523
Y,-1.4961956487605514,-1.3867262176918989,-1.4583138384987586,-1.2952948146122312,-0.6016708654993865,-0.16058063792223523
N,1.6741817482413606,1.8041509697593903,1.6499205091241882,2.138103829030681,-0.6016708654993865,-0.16058063792223523
Y,-1.5518163048483042,-1.3867262176918989,-1.5454605959087477,-1.4760000063829108,-0.6016708654993865,-0.16058063792223523
Y,-1.5518163048483042,-1.5317660898487757,-1.5164116767720845,-1.4760000063829108,-0.6016708654993865,-0.16058063792223523
Y,-0.6618858074442587,-1.3867262176918989,-0.6739930218088561,-1.2952948146122312,-0.6016708654993865,-0.16058063792223523
N,-0.7731271196197644,-0.8065667290643918,-0.7030419409455192,-0.7531792393001924,0.9177000069738117,-0.16058063792223523
Y,-0.9956097439707757,-1.0966464733781454,-0.9935311323121497,-1.1145896228415515,-0.6016708654993865,-0.16058063792223523
Y,-1.607436960936057,-1.5317660898487757,-1.6035584341820739,-1.4760000063829108,-0.6016708654993865,-0.16058063792223523
Y,0.6451996106179331,0.6438319925043761,0.6332083393409813,0.8731674866359239,0.9177000069738117,-0.16058063792223523
N,-0.16129990265448316,0.06367250387686892,-0.15111247734892114,0.5117571030945647,-0.6016708654993865,-0.16058063792223523
Y,0.03337239365265179,0.35375224819062245,0.08127887574438328,0.15034671955320555,-0.6016708654993865,-0.16058063792223523
Y,-0.9677994159268993,-0.9516066012212685,-0.9354332940388236,-1.1145896228415515,-0.6016708654993865,-0.16058063792223523
N,-1.3015233524534164,-0.9516066012212685,-1.3130692428154433,-1.1145896228415515,-0.6016708654993865,-0.16058063792223523
Y,-1.607436960936057,-1.5317660898487757,-1.6035584341820739,-1.4760000063829108,-0.6016708654993865,-0.16058063792223523
Y,-0.6896961354881351,-0.8065667290643918,-0.7030419409455192,-0.9338844310708719,-0.6016708654993865,-0.16058063792223523
Y,1.3960784678025964,1.0789516089750064,1.3884802368942206,0.8731674866359239,-0.6016708654993865,5.786850396234625
Y,0.22804468995978672,0.2087123760337457,0.28462130970102467,0.15034671955320555,-0.6016708654993865,-0.16058063792223523
N,-1.1902820402779106,-1.241686345535022,-1.167824647132128,-1.1145896228415515,0.9177000069738117,-0.16058063792223523
Y,-0.6062651513565059,-0.5164869847506383,-0.5868462643988669,-0.3917688557588332,-0.6016708654993865,-0.16058063792223523
Y,-0.7175064635320115,-0.661526856907515,-0.6739930218088561,-0.5724740475295128,-0.6016708654993865,-0.16058063792223523
Y,0.08899304974040463,0.06367250387686892,0.05222995660772022,0.15034671955320555,-0.6016708654993865,-0.16058063792223523
N,-1.1624717122340342,-1.241686345535022,-1.109726808858802,-1.1145896228415515,0.9177000069738117,-0.16058063792223523
N,0.6730099386618095,0.2087123760337457,0.6622572584776444,0.3310519113238851,0.9177000069738117,-0.16058063792223523
Y,-0.9121787598391465,-0.8065667290643918,-1.0225800514488128,-0.5724740475295128,-0.6016708654993865,-0.16058063792223523
N,0.20023436191591032,-0.08136736828000786,0.11032779488104633,-0.21106366398815363,-0.6016708654993865,-0.16058063792223523
N,-0.8287477757075172,-0.8065667290643918,-0.7611397792188452,-0.7531792393001924,-0.6016708654993865,-0.16058063792223523
N,-0.216920558742236,-0.22640724043688465,-0.2673081538955734,0.15034671955320555,0.9177000069738117,-0.16058063792223523
Y,-1.3293336804972928,-1.0966464733781454,-1.3711670810887693,-1.2952948146122312,-0.6016708654993865,-0.16058063792223523
Y,0.20023436191591032,-0.08136736828000786,0.16842563315437242,-0.030358472217474036,-0.6016708654993865,-0.16058063792223523
Y,-1.2459026963656636,-1.241686345535022,-1.225922485405454,-1.2952948146122312,-0.6016708654993865,-0.16058063792223523
N,0.7008202667056859,0.7888718646612528,0.7203550967509704,0.5117571030945647,-0.6016708654993865,-0.16058063792223523
N,1.6741817482413606,2.6743902027006508,1.7661161856708403,2.3188090208013605,0.9177000069738117,-0.16058063792223523
Y,1.36826813975872,1.6591110976025134,0.8655996924342857,1.776693445489322,3.9564417519202086,-0.16058063792223523
N,0.45052731431079807,0.49879212034749926,0.4298659053843399,0.5117571030945647,-0.6016708654993865,-0.16058063792223523
N,1.6185610921536078,1.223991481131883,1.504675913440873,1.4152830619479626,-0.6016708654993865,-0.16058063792223523
Y,1.173595843451585,0.35375224819062245,1.039893207254264,0.15034671955320555,-0.6016708654993865,-0.16058063792223523
N,-0.3003515428738653,-0.9516066012212685,-0.47065058785221475,-0.7531792393001924,-0.6016708654993865,-0.16058063792223523
Y,-0.24473088678611243,-0.661526856907515,-0.3254059921688995,-0.5724740475295128,-0.6016708654993865,-0.16058063792223523
Y,0.6451996106179331,0.49879212034749926,0.7203550967509704,0.15034671955320555,0.9177000069738117,-0.16058063792223523
N,-0.5784548233126294,-0.661526856907515,-0.61589518353553,-0.5724740475295128,0.9177000069738117,-0.16058063792223523
Y,1.0901648593199558,0.9339117368181296,1.1851378029375792,0.6924622948652444,-0.6016708654993865,-0.16058063792223523
Y,0.061182721696528206,0.06367250387686892,0.05222995660772022,-0.030358472217474036,-0.6016708654993865,-0.16058063792223523
Y,-0.0778689185228539,-0.22640724043688465,-0.005867881665605884,-0.030358472217474036,-0.6016708654993865,-0.16058063792223523
Y,-1.4405749926727984,-1.5317660898487757,-1.4583138384987586,-1.4760000063829108,0.9177000069738117,-0.16058063792223523
Y,-0.24473088678611243,-0.22640724043688465,-0.2382592347589103,-0.030358472217474036,0.9177000069738117,-0.16058063792223523
Y,1.173595843451585,1.36903135328876,1.2141867220742424,0.8731674866359239,0.9177000069738117,-0.16058063792223523
Y,-0.24473088678611243,-0.08136736828000786,-0.2382592347589103,-0.5724740475295128,-0.6016708654993865,-0.16058063792223523
Y,-0.9121787598391465,-0.8065667290643918,-0.8482865366288345,-0.7531792393001924,-0.6016708654993865,-0.16058063792223523
Y,-0.8843684317952701,-0.8065667290643918,-0.8482865366288345,-0.7531792393001924,-0.6016708654993865,-0.16058063792223523
N,-1.079040728102405,-1.0966464733781454,-1.109726808858802,-1.1145896228415515,2.43707087944701,-0.16058063792223523
N,1.3404578117148436,1.36903135328876,1.2141867220742424,1.2345778701772832,0.9177000069738117,-0.16058063792223523
Y,1.3404578117148436,1.36903135328876,1.3594313177575577,1.0538726784066035,0.9177000069738117,-0.16058063792223523
N,-1.1624717122340342,-1.241686345535022,-1.196873566268791,-1.1145896228415515,-0.6016708654993865,-0.16058063792223523
Y,-0.38378252700549453,-0.5164869847506383,-0.3254059921688995,-0.7531792393001924,-0.6016708654993865,-0.16058063792223523
Y,0.31147567409141597,0.35375224819062245,0.34271914797435077,0.3310519113238851,-0.6016708654993865,-0.16058063792223523
N,-0.3281618709177417,-0.22640724043688465,-0.2963570730322364,-0.7531792393001924,-0.6016708654993865,-0.16058063792223523
Y,-0.5228341672248766,-0.8065667290643918,-0.4996995069888778,-0.9338844310708719,-0.6016708654993865,-0.16058063792223523
Y,0.061182721696528206,-0.08136736828000786,0.05222995660772022,0.15034671955320555,-0.6016708654993865,-0.16058063792223523
Y,0.45052731431079807,0.06367250387686892,0.5170126627943291,-0.030358472217474036,-0.6016708654993865,-0.16058063792223523
N,0.31147567409141597,0.35375224819062245,0.3717680671110138,0.3310519113238851,-0.6016708654993865,-0.16058063792223523
N,0.7842512508373152,0.9339117368181296,0.8365507732976226,0.8731674866359239,-0.6016708654993865,-0.16058063792223523
N,-1.4683853207166748,-1.3867262176918989,-1.4583138384987586,-1.2952948146122312,-0.6016708654993865,-0.16058063792223523
Y,1.1179751873638322,1.223991481131883,1.1851378029375792,1.0538726784066035,0.9177000069738117,-0.16058063792223523
Y,0.1724240338720339,-0.08136736828000786,0.22652347142769855,-0.030358472217474036,-0.6016708654993865,-0.16058063792223523
Y,0.9233028910566973,1.5140712254456368,0.9817953689809379,1.5959882537186423,-0.6016708654993865,-0.16058063792223523
N,-0.6896961354881351,-0.5164869847506383,-0.644944102672193,-0.21106366398815363,0.9177000069738117,-0.16058063792223523
N,-0.0778689185228539,-0.22640724043688465,-0.005867881665605884,-0.21106366398815363,0.9177000069738117,-0.16058063792223523
Y,1.4795094519342256,1.5140712254456368,1.4756269943042097,1.5959882537186423,0.9177000069738117,-0.16058063792223523
Y,-0.7175064635320115,-0.661526856907515,-0.7030419409455192,-0.5724740475295128,-0.6016708654993865,-0.16058063792223523
N,-0.7731271196197644,-0.661526856907515,-0.8192376174921714,-0.7531792393001924,0.9177000069738117,-0.16058063792223523
N,-0.7731271196197644,-0.661526856907515,-0.8482865366288345,-0.9338844310708719,-0.6016708654993865,-0.16058063792223523
N,-0.5228341672248766,-0.08136736828000786,-0.4996995069888778,-0.21106366398815363,0.9177000069738117,-0.16058063792223523
N,-0.4950238391810002,-0.5164869847506383,-0.47065058785221475,-0.21106366398815363,-0.6016708654993865,-0.16058063792223523
Y,-1.4683853207166748,-1.5317660898487757,-1.5164116767720845,-1.4760000063829108,-0.6016708654993865,-0.16058063792223523
Y,-0.6618858074442587,-0.5164869847506383,-0.6739930218088561,-0.5724740475295128,0.9177000069738117,-0.16058063792223523
Y,0.08899304974040463,0.2087123760337457,0.02318103747105717,0.5117571030945647,0.9177000069738117,-0.16058063792223523
Y,-1.3571440085411692,-1.3867262176918989,-1.3130692428154433,-1.2952948146122312,-0.6016708654993865,-0.16058063792223523
N,1.562940436065855,0.9339117368181296,1.4756269943042097,0.5117571030945647,-0.6016708654993865,-0.16058063792223523
Y,1.2014061714954614,1.36903135328876,1.3013334794842315,0.8731674866359239,-0.6016708654993865,-0.16058063792223523
Y,-0.5228341672248766,-1.241686345535022,-0.9935311323121497,-1.2952948146122312,-0.6016708654993865,-0.16058063792223523
N,-0.38378252700549453,-0.661526856907515,-0.3835038304422256,-0.7531792393001924,-0.6016708654993865,-0.16058063792223523
N,-0.13348957461060673,0.49879212034749926,-0.06396571993893199,0.3310519113238851,-0.6016708654993865,-0.16058063792223523
Y,0.25585501800366317,-0.08136736828000786,0.1974745522910355,-0.030358472217474036,0.9177000069738117,-0.16058063792223523
N,1.6463714201974842,1.36903135328876,1.6789694282608512,1.5959882537186423,0.9177000069738117,5.786850396234625
Y,1.229216499539338,1.223991481131883,1.2141867220742424,1.4152830619479626,-0.6016708654993865,-0.16058063792223523
Y,-0.8009374476636408,-0.661526856907515,-0.7611397792188452,-0.9338844310708719,-0.6016708654993865,-0.16058063792223523
Y,0.28366534604753957,0.2087123760337457,0.11032779488104633,0.3310519113238851,-0.6016708654993865,-0.16058063792223523
